date,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,et0_fao_evapotranspiration,wind_speed_100m,wind_direction_100m
2021-04-11 17:00:00+00:00,51.590298,66.48057,40.7903,49.22179,0.0,0.010032138,0.2237,270.0
2021-04-11 18:00:00+00:00,56.7203,55.51403,40.9703,56.273533,0.0,0.014774053,0.9223387,255.96373
2021-04-11 19:00:00+00:00,62.210297,45.482327,40.8803,61.928894,0.0,0.01813572,3.1077397,300.25635
2021-04-11 20:00:00+00:00,66.8003,39.019264,41.060303,66.06029,0.0,0.020865683,6.0191517,311.98712
2021-04-11 21:00:00+00:00,71.030304,32.257847,39.8903,69.15509,0.0,0.02286376,8.5475645,312.8789
2021-04-11 22:00:00+00:00,73.1903,30.196808,40.0703,69.40091,0.0,0.022674304,11.915043,320.33218
2021-04-11 23:00:00+00:00,73.100296,33.04007,42.3203,67.599945,0.0,0.020142796,14.847008,329.18436
2021-04-12 00:00:00+00:00,70.7603,39.110718,44.6603,63.89064,0.0,0.015786558,16.126583,336.27957
2021-04-12 01:00:00+00:00,67.0703,41.86309,43.1303,59.964622,0.0,0.011392027,16.482607,341.81085
2021-04-12 02:00:00+00:00,62.9303,47.694614,42.7703,56.971977,0.0,0.006070837,13.952138,347.96942
2021-04-12 03:00:00+00:00,59.2403,55.682686,43.4003,54.169792,0.0,0.003044108,12.846692,352.9988
2021-04-12 04:00:00+00:00,55.4603,62.925266,43.0403,50.230553,0.0,0.001797508,12.374473,347.4712
2021-04-12 05:00:00+00:00,53.0303,67.58176,42.5903,48.617413,0.0,0.000982165,8.130503,352.09293
2021-04-12 06:00:00+00:00,51.500298,70.02677,42.0503,47.83175,0.0,0.000399301,5.188683,7.4313188
2021-04-12 07:00:00+00:00,49.9703,73.34388,41.7803,46.81254,0.0,0.0,3.2028966,12.094739
2021-04-12 08:00:00+00:00,48.3503,78.455185,41.9603,45.34346,0.0,0.0,3.11578,68.96242
2021-04-12 09:00:00+00:00,47.360302,80.0237,41.5103,44.010284,0.0,0.0,4.112674,112.38018
2021-04-12 10:00:00+00:00,47.7203,79.223236,41.6003,44.766014,0.0,0.0,3.3028908,118.30067
2021-04-12 11:00:00+00:00,47.630302,80.3232,41.8703,44.887917,0.0,0.0,2.9081001,112.61991
2021-04-12 12:00:00+00:00,45.0203,95.31285,43.7603,42.08729,0.0,0.0,4.3029556,152.10283
2021-04-12 13:00:00+00:00,45.3803,96.30638,44.3903,43.525425,0.0,0.0,2.2813013,101.3099
2021-04-12 14:00:00+00:00,44.930298,97.96606,44.3903,42.626736,0.0,0.000272586,2.9081001,112.61991
2021-04-12 15:00:00+00:00,46.1903,93.718216,44.4803,43.73999,0.0,0.001310866,3.2028966,167.90526
2021-04-12 16:00:00+00:00,48.890297,82.10053,43.6703,46.911823,0.0,0.005404112,0.8065618,236.3099
2021-04-12 17:00:00+00:00,53.4803,68.809784,43.4903,50.927124,0.0,0.010212623,2.5505724,307.87503
2021-04-12 18:00:00+00:00,58.880302,55.823444,43.1303,57.930275,0.0,0.015129307,3.4943058,309.8055
2021-04-12 19:00:00+00:00,64.100296,45.46274,42.5903,63.908714,0.0,0.0195266,4.906124,316.8476
2021-04-12 20:00:00+00:00,68.5103,35.033073,39.8003,67.50753,0.0,0.022623122,7.024322,322.76508
2021-04-12 21:00:00+00:00,71.3903,29.287762,37.7303,68.95639,0.0,0.023991715,9.212529,330.9455
2021-04-12 22:00:00+00:00,73.100296,28.235117,38.2703,69.20955,0.0,0.023514193,11.515661,335.9245
2021-04-12 23:00:00+00:00,73.5503,30.358963,40.5203,68.257515,0.0,0.02128022,13.923415,336.3179
2021-04-13 00:00:00+00:00,72.2003,35.49905,43.4003,65.26715,0.0,0.017073778,16.207062,339.81412
2021-04-13 01:00:00+00:00,68.6903,43.583054,45.6503,62.263786,0.0,0.010810965,16.009796,344.6044
2021-04-13 02:00:00+00:00,64.7303,49.979786,45.6503,58.87628,0.0,0.006324461,15.66539,1.6365454
2021-04-13 03:00:00+00:00,61.0403,56.13019,45.2903,55.61349,0.0,0.003636317,15.0145855,3.4165199
2021-04-13 04:00:00+00:00,59.2403,56.260647,43.6703,54.38064,0.0,0.002265166,10.224339,10.0805435
2021-04-13 05:00:00+00:00,58.1603,55.33626,42.2303,54.247646,0.0,0.001314769,5.405955,24.443953
2021-04-13 06:00:00+00:00,58.5203,51.85422,40.8803,55.706146,0.0,5.66e-05,3.8225873,69.44387
2021-04-13 07:00:00+00:00,57.2603,53.13104,40.3403,54.541832,0.0,0.0,3.5861838,93.57626
2021-04-13 08:00:00+00:00,54.4703,61.0785,41.3303,51.78259,0.0,0.0,3.8029,118.072395
2021-04-13 09:00:00+00:00,51.2303,73.217354,42.950302,48.797184,0.0,0.0,3.796315,135.0001
2021-04-13 10:00:00+00:00,49.070297,81.270546,43.5803,46.552547,0.0,0.0,4.6116934,129.09386
2021-04-13 11:00:00+00:00,47.5403,86.062584,43.5803,44.8415,0.0,0.0,5.2223296,133.26433
2021-04-13 12:00:00+00:00,46.3703,92.44686,44.3003,43.15146,0.0,0.0,6.9886117,140.19447
2021-04-13 13:00:00+00:00,46.2803,92.76169,44.3003,43.24275,0.0,0.0,5.538552,133.36346
2021-04-13 14:00:00+00:00,46.9103,90.272545,44.2103,43.61795,0.0,0.000567893,7.1338906,138.81418
2021-04-13 15:00:00+00:00,50.060303,77.52402,43.310303,46.853363,0.0,0.001791555,4.8030424,152.24155
2021-04-13 16:00:00+00:00,52.6703,66.14948,41.6903,49.23176,0.0,0.005172062,3.9131517,149.03632
2021-04-13 17:00:00+00:00,56.090298,56.99064,41.060303,53.403168,0.0,0.009521181,1.414803,198.43504
2021-04-13 18:00:00+00:00,59.6003,49.8913,40.8803,57.77578,0.0,0.014595388,3.3028908,298.30066
2021-04-13 19:00:00+00:00,63.6503,40.7437,39.3503,61.652016,0.0,0.019550499,7.5695267,304.15976
2021-04-13 20:00:00+00:00,66.6203,32.468697,36.2003,63.65929,0.0,0.02238903,9.865652,302.96942
2021-04-13 21:00:00+00:00,67.9703,30.771458,36.0203,63.925755,0.0,0.02312403,12.616759,307.07315
2021-04-13 22:00:00+00:00,68.3303,30.177296,35.8403,63.30337,0.0,0.022227375,13.470382,305.53775
2021-04-13 23:00:00+00:00,67.9703,28.751232,34.3103,61.54847,0.0,0.020014137,14.094874,305.9606
2021-04-14 00:00:00+00:00,63.2003,41.246834,39.2603,57.655273,0.0,0.014217026,10.175276,303.34073
2021-04-14 01:00:00+00:00,61.2203,45.010582,39.7103,55.37867,0.0,0.009646389,9.309791,305.21768
2021-04-14 02:00:00+00:00,58.880302,50.658016,40.6103,53.355576,0.0,0.005180501,9.127947,306.02747
2021-04-14 03:00:00+00:00,55.7303,56.939762,40.700302,51.091316,0.0,0.00204858,7.409166,298.88647
2021-04-14 04:00:00+00:00,54.4703,58.78214,40.3403,51.06424,0.0,0.000353244,2.3354967,286.6993
2021-04-14 05:00:00+00:00,52.8503,68.975945,42.950302,50.480267,0.0,0.0,1.8446774,194.03627
2021-04-14 06:00:00+00:00,51.320297,65.29788,40.0703,47.025185,0.0,0.00069022,6.154799,160.90642
2021-04-14 07:00:00+00:00,49.340298,74.564804,41.6003,44.766678,0.0,0.000552785,10.135856,157.96371
2021-04-14 08:00:00+00:00,47.630302,80.88197,42.0503,42.858753,0.0,0.000333389,10.31206,139.39879
2021-04-14 09:00:00+00:00,47.000298,82.53473,41.9603,42.0019,0.0,0.000300552,12.689923,139.28925
2021-04-14 10:00:00+00:00,46.640297,83.66226,41.9603,41.514187,0.0,0.000270871,13.468523,138.36655
2021-04-14 11:00:00+00:00,46.4603,84.23247,41.9603,41.467785,0.0,0.000211606,13.005418,130.81499
2021-04-14 12:00:00+00:00,47.5403,84.01132,42.950302,43.435562,0.0,6.88e-05,7.8294992,143.13002
2021-04-14 13:00:00+00:00,47.270298,85.161736,43.0403,43.538845,0.0,0.0,6.651079,137.72638
2021-04-14 14:00:00+00:00,48.890297,78.77261,42.5903,44.931522,0.0,0.001143499,6.891267,125.753975
2021-04-14 15:00:00+00:00,50.6903,71.40998,41.7803,45.641068,0.0,0.002425748,9.574778,142.59457
2021-04-14 16:00:00+00:00,54.380302,60.854504,41.1503,49.131542,0.0,0.006520397,9.312478,155.89777
2021-04-14 17:00:00+00:00,57.710304,52.277843,40.3403,53.61873,0.0,0.011131393,5.6636314,170.9098
2021-04-14 18:00:00+00:00,60.590298,46.512836,39.9803,59.64975,0.0,0.015613683,2.4093227,158.19853
2021-04-14 19:00:00+00:00,63.0203,42.83753,40.0703,64.354965,0.0,0.01930549,0.50020844,153.43501
2021-04-14 20:00:00+00:00,65.0903,37.407166,38.4503,64.13713,0.0,0.019714527,4.0266,360.0
2021-04-14 21:00:00+00:00,67.9703,27.044199,32.7803,64.55232,0.0,0.021267815,7.9058256,334.8852
2021-04-14 22:00:00+00:00,70.0403,21.69721,29.0903,64.36638,0.0,0.022626502,11.975788,327.20047
2021-04-14 23:00:00+00:00,70.5803,23.255606,31.2503,62.679913,0.0,0.021267856,16.46438,323.2857
2021-04-15 00:00:00+00:00,68.8703,27.67699,34.1303,60.888046,0.0,0.016823387,13.966478,328.09195
2021-04-15 01:00:00+00:00,67.2503,33.26923,37.3703,58.80005,0.0,0.012657783,16.211693,332.02063
2021-04-15 02:00:00+00:00,64.0103,42.5479,40.7903,56.65956,0.0,0.007473089,16.107954,332.72333
2021-04-15 03:00:00+00:00,60.140297,55.04978,43.9403,54.792316,0.0,0.003333048,13.249387,348.31067
2021-04-15 04:00:00+00:00,57.4403,62.962326,44.930298,52.817417,0.0,0.001785081,11.193944,2.2905633
2021-04-15 05:00:00+00:00,55.7303,65.38641,44.3003,51.891796,0.0,0.001056534,8.003335,26.564985
2021-04-15 06:00:00+00:00,54.8303,64.160805,42.950302,51.987785,0.0,0.000213149,3.702894,64.98315
2021-04-15 07:00:00+00:00,56.000298,54.640873,39.8903,53.097546,0.0,0.0,2.916691,94.39862
2021-04-15 08:00:00+00:00,53.9303,59.119774,39.9803,50.582874,0.0,0.000225687,3.613984,111.801476
2021-04-15 09:00:00+00:00,49.4303,72.52831,40.9703,45.857327,0.0,0.000127318,5.3031526,117.64589
2021-04-15 10:00:00+00:00,47.270298,78.91124,41.060303,43.739136,0.0,0.0,5.524982,121.75944
2021-04-15 11:00:00+00:00,47.7203,75.718056,40.430298,44.26847,0.0,0.0,4.3029556,117.89718
2021-04-15 12:00:00+00:00,47.000298,80.83387,41.4203,43.670296,0.0,0.0,2.9081001,157.3801
2021-04-15 13:00:00+00:00,45.6503,82.72722,40.700302,41.953842,0.0,0.0,3.8486803,125.537766
2021-04-15 14:00:00+00:00,45.4703,80.71632,39.8903,41.055862,0.0,0.000798691,6.673612,129.55963
2021-04-15 15:00:00+00:00,50.5103,67.75734,40.250298,47.190327,0.0,0.002097234,4.58994,133.02507
2021-04-15 16:00:00+00:00,53.1203,60.685944,39.8903,50.40075,0.0,0.006152514,0.6711,270.0
2021-04-15 17:00:00+00:00,56.090298,53.70567,39.5303,52.78428,0.0,0.011038139,2.6937048,318.36655
2021-04-15 18:00:00+00:00,60.500298,42.28554,37.4603,57.881916,0.0,0.015833998,4.8290186,346.60748
2021-04-15 19:00:00+00:00,64.91029,27.860653,30.8903,61.3168,0.0,0.020323783,7.7653227,348.3664
2021-04-15 20:00:00+00:00,68.060295,23.736284,29.6303,63.10462,0.0,0.023298452,12.26276,345.2032
2021-04-15 21:00:00+00:00,68.8703,29.517994,35.7503,63.20029,0.0,0.023443248,16.831102,336.5014
2021-04-15 22:00:00+00:00,68.9603,34.255943,39.6203,63.270622,0.0,0.022075543,17.741539,336.9911
2021-04-15 23:00:00+00:00,68.240295,34.989853,39.5303,61.11394,0.0,0.019586002,18.776148,338.3253
2021-04-16 00:00:00+00:00,65.5403,39.640144,40.3403,57.34548,0.0,0.015316024,18.611519,346.79892
2021-04-16 01:00:00+00:00,62.9303,42.67368,39.8903,54.64026,0.0,0.010988645,18.069921,344.93146
2021-04-16 02:00:00+00:00,59.8703,48.053616,40.1603,52.644897,0.0,0.006329386,15.896872,346.15927
2021-04-16 03:00:00+00:00,56.9003,55.346996,41.060303,51.123528,0.0,0.002979135,13.185022,345.25638
2021-04-16 04:00:00+00:00,54.9203,60.715332,41.6003,49.716156,0.0,0.001726328,11.530862,341.91644
2021-04-16 05:00:00+00:00,52.5803,70.14564,43.1303,47.626484,0.0,0.001137461,11.813817,341.22186
2021-04-16 06:00:00+00:00,50.7803,77.320694,43.9403,46.783775,0.0,0.000427943,8.288983,356.906
2021-04-16 07:00:00+00:00,49.7903,79.39196,43.6703,46.572277,0.0,2.34e-05,5.3688,360.0
2021-04-16 08:00:00+00:00,48.2603,81.77265,42.950302,44.911217,0.0,0.0,4.9416943,354.80566
2021-04-16 09:00:00+00:00,46.9103,85.72999,42.8603,43.60118,0.0,0.0,4.6709933,343.3007
2021-04-16 10:00:00+00:00,45.6503,91.15907,43.2203,42.470165,0.0,0.0,4.6116934,337.1663
2021-04-16 11:00:00+00:00,44.750298,94.002846,43.1303,41.757877,0.0,0.0,4.1790605,344.47583
2021-04-16 12:00:00+00:00,44.5703,96.95807,43.7603,41.840622,0.0,0.0,4.343468,348.11136
2021-04-16 13:00:00+00:00,44.3903,96.955666,43.5803,41.71208,0.0,0.0,4.3950076,345.25638
2021-04-16 14:00:00+00:00,45.4703,93.377045,43.6703,42.72769,0.0,0.00035036,4.8030424,332.24155
2021-04-16 15:00:00+00:00,45.8303,90.228165,43.1303,43.04932,0.0,0.001468128,3.607054,330.25522
2021-04-16 16:00:00+00:00,47.4503,83.13937,42.5903,44.66902,0.0,0.004697883,2.8472362,315.0001
2021-04-16 17:00:00+00:00,51.4103,69.53292,41.7803,48.291313,0.0,0.009868077,3.1793742,309.28937
2021-04-16 18:00:00+00:00,56.000298,55.798584,40.430298,53.806705,0.0,0.014420272,5.4152036,321.70978
2021-04-16 19:00:00+00:00,60.500298,44.42596,38.7203,58.241604,0.0,0.018319586,8.252681,327.17145
2021-04-16 20:00:00+00:00,65.1803,38.219402,39.0803,62.648415,0.0,0.0213681,10.672153,326.97614
2021-04-16 21:00:00+00:00,68.780304,34.83179,39.8903,65.2463,0.0,0.022971729,13.62368,330.4886
2021-04-16 22:00:00+00:00,69.5903,35.32856,40.9703,64.79272,0.0,0.022195145,16.40958,332.38705
2021-04-16 23:00:00+00:00,68.6903,37.853073,41.9603,62.91711,0.0,0.0194184,16.921541,335.8068
2021-04-17 00:00:00+00:00,67.3403,41.332024,43.0403,60.537327,0.0,0.015587427,16.482607,341.81085
2021-04-17 01:00:00+00:00,64.1903,48.550343,44.3903,57.30174,0.0,0.010692427,16.602097,345.9637
2021-04-17 02:00:00+00:00,61.130302,54.815308,44.750298,55.79616,0.0,0.005645364,12.577033,354.89792
2021-04-17 03:00:00+00:00,58.250298,62.63686,45.5603,53.759438,0.0,0.002435262,12.32788,348.4862
2021-04-17 04:00:00+00:00,55.1903,71.39624,46.1003,51.765865,0.0,0.00076091,8.031422,347.125
2021-04-17 05:00:00+00:00,53.4803,76.24945,46.1903,50.9759,0.0,0.000104934,4.703023,357.27374
2021-04-17 06:00:00+00:00,52.7603,79.63063,46.640297,51.330997,0.0,0.0,1.803527,29.744795
2021-04-17 07:00:00+00:00,52.5803,76.951454,45.5603,51.147564,0.0,0.0,0.63271916,135.0001
2021-04-17 08:00:00+00:00,51.4103,81.44397,45.9203,49.66888,0.0,0.0,0.6711,180.0
2021-04-17 09:00:00+00:00,50.6903,81.94871,45.3803,48.77718,0.0,0.0,0.6711,270.0
2021-04-17 10:00:00+00:00,50.6003,81.10645,45.0203,48.846733,0.0,0.0,0.6711,360.0
2021-04-17 11:00:00+00:00,49.880302,83.303825,45.0203,48.30039,0.0,0.0,1.6131237,33.6901
2021-04-17 12:00:00+00:00,47.360302,94.3909,45.8303,44.70497,0.0,0.0,4.3029556,332.1028
2021-04-17 13:00:00+00:00,46.2803,95.66487,45.1103,43.85189,0.0,0.0,4.0821414,350.53775
2021-04-17 14:00:00+00:00,45.7403,95.32746,44.4803,43.10094,0.0,0.0003859,4.6116934,345.9637
2021-04-17 15:00:00+00:00,46.640297,91.50954,44.3003,44.16472,0.0,0.001436695,3.2262473,326.3099
2021-04-17 16:00:00+00:00,48.7103,84.376144,44.2103,45.99287,0.0,0.004743799,3.6415722,280.6196
2021-04-17 17:00:00+00:00,53.6603,69.06731,43.7603,50.132473,0.0,0.009776189,5.5340323,284.03625
2021-04-17 18:00:00+00:00,59.6003,54.5946,43.2203,57.19816,0.0,0.014948937,7.327669,282.33908
2021-04-17 19:00:00+00:00,65.0903,43.016457,42.0503,62.985947,0.0,0.019726105,9.556468,286.31393
2021-04-17 20:00:00+00:00,69.7703,35.728024,41.4203,67.23508,0.0,0.023328505,12.125282,299.87592
2021-04-17 21:00:00+00:00,72.8303,32.99734,42.0503,69.74791,0.0,0.024938028,13.923416,316.30188
2021-04-17 22:00:00+00:00,73.4603,32.982807,42.5903,69.118225,0.0,0.024010815,15.889001,324.74356
2021-04-17 23:00:00+00:00,73.280304,32.388687,41.9603,67.60668,0.0,0.021656422,16.505362,327.17145
2021-04-18 00:00:00+00:00,72.6503,34.604202,43.1303,66.26274,0.0,0.017696079,15.441782,321.4698
2021-04-18 01:00:00+00:00,70.0403,38.46368,43.5803,63.09497,0.0,0.012848146,16.383638,325.0079
2021-04-18 02:00:00+00:00,65.810295,42.981518,42.680298,59.71339,0.0,0.007260516,13.514888,331.31393
2021-04-18 03:00:00+00:00,62.4803,49.98266,43.5803,58.82218,0.0,0.002357503,8.608818,335.43283
2021-04-18 04:00:00+00:00,61.0403,57.682426,46.0103,59.33348,0.0,3.81e-05,3.8029,331.9276
2021-04-18 05:00:00+00:00,61.2203,52.617126,43.7603,59.034557,0.0,6.5e-05,1.7471529,320.1945
2021-04-18 06:00:00+00:00,59.6003,54.40671,43.1303,57.187435,0.0,0.000116294,2.2481573,275.7105
2021-04-18 07:00:00+00:00,56.270298,62.81263,43.7603,53.79892,0.0,0.000108752,4.718956,264.55975
2021-04-18 08:00:00+00:00,55.0103,63.303448,42.7703,52.81511,0.0,0.0,4.740118,250.70985
2021-04-18 09:00:00+00:00,52.310303,67.26376,41.7803,49.229992,0.0,0.000100302,5.5924997,233.13002
2021-04-18 10:00:00+00:00,51.590298,62.64408,39.2603,47.84759,0.0,0.00031416,6.3979764,233.53067
2021-04-18 11:00:00+00:00,53.4803,52.38121,36.4703,49.386086,0.0,0.000455161,6.142592,236.88864
2021-04-18 12:00:00+00:00,49.1603,66.65451,38.5403,45.06661,0.0,0.000314811,5.4152036,218.2902
2021-04-18 13:00:00+00:00,46.2803,66.77981,35.8403,41.0866,0.0,0.000601909,5.659212,198.43504
2021-04-18 14:00:00+00:00,47.9003,62.16036,35.5703,42.531868,0.0,0.001481676,6.2994494,196.50444
2021-04-18 15:00:00+00:00,53.390297,48.760014,34.5803,48.36612,0.0,0.00319026,6.002501,206.56499
2021-04-18 16:00:00+00:00,58.1603,40.434593,34.2203,53.02106,0.0,0.007811588,4.906124,226.8476
2021-04-18 17:00:00+00:00,63.8303,33.432266,34.4903,59.335384,0.0,0.013139795,4.244409,251.56496
2021-04-18 18:00:00+00:00,69.6803,27.604843,34.7603,66.87457,0.0,0.018884612,4.9214,270.0
2021-04-18 19:00:00+00:00,75.1703,22.77072,34.5803,73.315765,0.0,0.023875616,6.0233064,285.06854
2021-04-18 20:00:00+00:00,80.3903,19.028805,34.4003,78.4411,0.0,0.02777561,7.5197816,300.37906
2021-04-18 21:00:00+00:00,83.7203,15.327805,31.7003,80.29787,0.0,0.029842773,9.888451,307.64767
2021-04-18 22:00:00+00:00,84.5303,14.452603,30.8903,78.92522,0.0,0.029857209,13.603462,315.0001
2021-04-18 23:00:00+00:00,83.630295,14.501932,30.2603,75.94763,0.0,0.027421063,16.441568,326.0937
2021-04-19 00:00:00+00:00,80.5703,17.038033,31.7903,71.16164,0.0,0.022796497,18.425058,330.9455
2021-04-19 01:00:00+00:00,77.3303,21.653784,35.1203,68.26219,0.0,0.01675404,17.707659,333.7587
2021-04-19 02:00:00+00:00,71.8403,32.72644,40.9703,65.0878,0.0,0.009292928,15.514527,354.2073
2021-04-19 03:00:00+00:00,66.1703,42.44811,42.680298,61.388775,0.0,0.003809864,11.187237,1.1457417
2021-04-19 04:00:00+00:00,64.3703,45.978394,43.1303,61.129448,0.0,0.001402609,4.7453933,8.130019
2021-04-19 05:00:00+00:00,62.210297,54.225643,45.4703,60.16635,0.0,0.00034544,1.803527,7.12493
2021-04-19 06:00:00+00:00,61.6703,51.786343,43.7603,59.666946,0.0,0.0,1.2046614,291.80148
2021-04-19 07:00:00+00:00,56.9903,65.76358,45.6503,54.519806,0.0,0.000383842,4.703023,295.34613
2021-04-19 08:00:00+00:00,55.4603,70.45942,46.0103,53.383087,0.0,2.55e-05,2.4093227,338.19852
2021-04-19 09:00:00+00:00,55.640297,69.289116,45.7403,53.86712,0.0,0.0,1.5817978,98.13002
2021-04-19 10:00:00+00:00,55.0103,67.34874,44.3903,52.89025,0.0,0.0,1.6131237,146.3099
2021-04-19 11:00:00+00:00,53.9303,67.920074,43.5803,51.82715,0.0,0.0,0.6711,180.0
2021-04-19 12:00:00+00:00,48.0803,92.81703,46.1003,45.39338,0.0,0.0,3.8225873,339.44388
2021-04-19 13:00:00+00:00,46.4603,94.36916,44.930298,43.35184,0.0,0.0,4.2737823,353.9911
2021-04-19 14:00:00+00:00,47.630302,94.39744,46.1003,44.880432,0.0,0.000319941,6.491156,1.9748993
2021-04-19 15:00:00+00:00,49.9703,82.459465,44.8403,46.847813,0.0,0.002227405,5.7032533,11.3098955
2021-04-19 16:00:00+00:00,52.4003,73.08363,44.0303,49.861427,0.0,0.006447739,2.8647578,38.65983
2021-04-19 17:00:00+00:00,56.630302,62.000786,43.7603,54.177277,0.0,0.011238171,2.9081001,22.61991
2021-04-19 18:00:00+00:00,61.760296,51.26802,43.5803,60.81011,0.0,0.01635186,4.3203645,21.25058
2021-04-19 19:00:00+00:00,66.6203,42.51929,43.1303,66.17477,0.0,0.02057233,5.922771,10.885482
2021-04-19 20:00:00+00:00,70.4003,36.833946,42.7703,69.44452,0.0,0.023482045,8.5006,360.0
2021-04-19 21:00:00+00:00,73.3703,33.082764,42.5903,70.76732,0.0,0.024945907,12.50521,349.69522
2021-04-19 22:00:00+00:00,73.6403,34.286663,43.7603,69.434944,0.0,0.023903519,16.0379,337.01126
2021-04-19 23:00:00+00:00,72.8303,34.75226,43.4003,68.036476,0.0,0.021085396,14.733664,329.9315
2021-04-20 00:00:00+00:00,70.6703,37.13216,43.2203,65.05481,0.0,0.016643664,12.630633,337.06787
2021-04-20 01:00:00+00:00,66.9803,38.642555,40.9703,59.562096,0.0,0.012220379,15.2707,328.17258
2021-04-20 02:00:00+00:00,61.0403,45.616623,39.8903,54.581703,0.0,0.006419944,12.164427,327.77127
2021-04-20 03:00:00+00:00,56.7203,54.364983,40.430298,52.062794,0.0,0.002168276,7.4495792,318.6523
2021-04-20 04:00:00+00:00,54.2903,60.8425,41.060303,50.58844,0.0,0.000645816,5.1499605,325.6196
2021-04-20 05:00:00+00:00,53.3003,64.63822,41.6903,50.588795,0.0,0.0,0.31635958,44.999897
2021-04-20 06:00:00+00:00,53.0303,64.380424,41.3303,50.171597,0.0,0.0,2.2481573,185.7105
2021-04-20 07:00:00+00:00,52.310303,70.84551,43.1303,49.9522,0.0,0.0,1.8981575,224.9999
2021-04-20 08:00:00+00:00,51.9503,70.07638,42.500298,49.277206,0.0,0.0,2.1222045,198.43504
2021-04-20 09:00:00+00:00,52.4003,68.44981,42.3203,49.73872,0.0,0.0,2.062412,229.39879
2021-04-20 10:00:00+00:00,51.6803,71.51513,42.7703,49.393044,0.0,0.0,2.0008337,243.43501
2021-04-20 11:00:00+00:00,51.0503,74.987915,43.4003,48.986797,0.0,0.0,2.9845302,257.00537
2021-04-20 12:00:00+00:00,50.8703,75.749535,43.4903,48.566875,0.0,0.0,2.1222045,198.43504
2021-04-20 13:00:00+00:00,48.9803,81.26383,43.4903,46.32054,0.0,0.0,2.5010421,206.56499
2021-04-20 14:00:00+00:00,50.2403,75.16984,42.680298,46.876392,0.0,0.000954845,2.2481573,185.7105
2021-04-20 15:00:00+00:00,51.500298,74.51655,43.6703,48.793774,0.0,0.001999593,2.5010421,169.6952
2021-04-20 16:00:00+00:00,53.2103,71.186295,44.1203,50.84342,0.0,0.004430603,2.2813013,191.30989
2021-04-20 17:00:00+00:00,55.640297,67.42234,45.0203,53.620934,0.0,0.007718302,1.7471529,230.19447
2021-04-20 18:00:00+00:00,59.1503,61.066635,45.7403,56.90695,0.0,0.012534284,4.343468,281.88864
2021-04-20 19:00:00+00:00,61.6703,55.64734,45.6503,59.134815,0.0,0.014048009,6.0852976,287.1028
2021-04-20 20:00:00+00:00,65.3603,47.903736,45.1103,64.42626,0.0,0.020162977,8.634936,286.55716
2021-04-20 21:00:00+00:00,66.530304,45.37299,44.750298,63.954502,0.0,0.021251626,13.3715725,287.52567
2021-04-20 22:00:00+00:00,65.6303,45.07752,43.7603,61.38288,0.0,0.019889835,15.922035,294.04422
2021-04-20 23:00:00+00:00,63.4703,48.942467,43.9403,58.366196,0.0,0.016409082,15.427194,299.5387
2021-04-21 00:00:00+00:00,61.9403,50.593674,43.4003,55.981834,0.0,0.012549929,11.839205,292.20352
2021-04-21 01:00:00+00:00,59.060303,56.429024,43.5803,52.894566,0.0,0.008903518,12.8135395,286.22028
2021-04-21 02:00:00+00:00,54.4703,66.82434,43.6703,49.221996,0.0,0.004015115,11.124436,285.1541
2021-04-21 03:00:00+00:00,52.9403,70.66984,43.6703,49.816063,0.0,0.001343845,5.2031293,244.5367
2021-04-21 04:00:00+00:00,52.5803,73.35306,44.3003,50.049614,0.0,0.0,3.2262473,213.6901
2021-04-21 05:00:00+00:00,52.7603,73.875565,44.6603,49.516846,0.0,0.000357179,5.101145,142.12495
2021-04-21 06:00:00+00:00,53.1203,72.160484,44.3903,48.680626,0.0,0.000945013,9.996662,139.53786
2021-04-21 07:00:00+00:00,53.1203,71.667114,44.2103,48.370888,0.0,0.001081783,11.915043,140.3322
2021-04-21 08:00:00+00:00,52.310303,72.823845,43.8503,47.47666,0.0,0.000993057,12.497205,135.72514
2021-04-21 09:00:00+00:00,51.590298,76.60044,44.4803,46.90344,0.0,0.000759639,12.846691,144.92616
2021-04-21 10:00:00+00:00,50.9603,80.85683,45.2903,46.954315,0.0,0.00036884,10.672153,146.97614
2021-04-21 11:00:00+00:00,50.3303,84.766685,45.9203,46.86104,0.0,7.06e-05,10.299921,145.6196
2021-04-21 12:00:00+00:00,50.5103,82.77939,45.4703,47.26425,0.0,6.11e-05,7.3139977,156.57129
2021-04-21 13:00:00+00:00,50.3303,83.618835,45.5603,47.21467,0.0,0.0,7.327669,148.73633
2021-04-21 14:00:00+00:00,50.5103,82.21611,45.2903,47.17124,0.0,0.000923365,8.640729,158.74942
2021-04-21 15:00:00+00:00,52.310303,74.850815,44.5703,48.674908,0.0,0.002537865,7.6451745,159.44388
2021-04-21 16:00:00+00:00,55.0103,66.88826,44.2103,51.62223,0.0,0.006067468,5.80328,152.44728
2021-04-21 17:00:00+00:00,58.7003,57.160152,43.5803,55.602356,0.0,0.011227695,4.474,143.13002
2021-04-21 18:00:00+00:00,62.210297,50.11414,43.4003,62.561764,0.0,0.01617439,1.304384,149.03632
2021-04-21 19:00:00+00:00,66.1703,42.301666,42.5903,67.54303,0.0,0.021010345,1.8446774,345.9637
2021-04-21 20:00:00+00:00,70.4003,31.932968,39.0803,69.727066,0.0,0.0238796,6.2395864,345.4655
